Name,ID,URL,Date,Time,Venue,City,Country,Latitude,Longitude,Genre,SubGenre,PriceRange,Currency
Milwaukee Bucks vs. Toronto Raptors,vv1kjZb8ffG7mN8f,https://www.ticketmaster.com/milwaukee-bucks-vs-toronto-raptors-milwaukee-wisconsin-01-17-2025/event/0700610514BA3414,2025-01-17,19:00:00,Fiserv Forum,Milwaukee,United States Of America,43.04228,-87.916896,Basketball,NBA,21.0,USD
Disney On Ice presents Into the Magic,k7vGFbfKaYFuP,https://www.ticketmaster.com/disney-on-ice-presents-into-the-buffalo-new-york-01-25-2025/event/00006144C9C08365,2025-01-25,19:00:00,KeyBank Center,Buffalo,United States Of America,42.874941,-78.8762239,Ice Shows,Ice Shows,20.0,USD
New York Yankees vs. Toronto Blue Jays,vvG1VZbKK1MKyL,https://www.ticketmaster.com/new-york-yankees-vs-toronto-blue-tampa-florida-02-28-2025/event/0D006134CADD3E5F,2025-02-28,18:35:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,36.0,USD
Detroit Pistons vs. Philadelphia 76ers,vv17OZb8GkzulVzi,https://www.ticketmaster.com/detroit-pistons-vs-philadelphia-76ers-detroit-michigan-11-30-2024/event/0800610E0DAF4E2C,2024-11-30,19:00:00,Little Caesars Arena,Detroit,United States Of America,42.341089,-83.055434,Basketball,NBA,29.0,USD
San Antonio Spurs vs. Toronto Raptors,G5dIZb8wjs3GD,https://www.ticketmaster.com/san-antonio-spurs-vs-toronto-raptors-san-antonio-texas-04-13-2025/event/3A00610C9CC5233B,2025-04-13,14:30:00,Frost Bank Center,San Antonio,United States Of America,29.4330386,-98.4337987,Basketball,NBA,46.0,USD
New York Yankees vs. Baltimore Orioles,vvG1VZbKK1DdyB,https://www.ticketmaster.com/new-york-yankees-vs-baltimore-orioles-tampa-florida-03-11-2025/event/0D006134CAEC3E7A,2025-03-11,13:05:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,33.0,USD
V-U2 An Immersive Concert Film at Sphere Las Vegas,169ZkAx8KZA51CAk,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-01-31-2025/event/17006162413A9D45,2025-01-31,19:00:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,78.0,USD
Atlanta Hawks vs Toronto Raptors,vvG1zZb8h0vgA0,https://www.ticketmaster.com/atlanta-hawks-vs-toronto-raptors-atlanta-georgia-01-23-2025/event/0E006106E4075164,2025-01-23,19:30:00,State Farm Arena,Atlanta,United States Of America,33.757796,-84.394569,Basketball,NBA,20.0,USD
V-U2 An Immersive Concert Film at Sphere Las Vegas,1avjZbpavuyZdC77,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-01-12-2025/event/1700616241379D33,2025-01-12,19:00:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,78.0,USD
V-U2 An Immersive Concert Film at Sphere Las Vegas,1avjZbpavutZdCd8,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-01-08-2025/event/1700616241369D2F,2025-01-08,21:30:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,78.0,USD
Philadelphia Flyers vs. Detroit Red Wings,17GZvOG6C6u2wAS,https://www.ticketmaster.com/philadelphia-flyers-vs-detroit-red-wings-philadelphia-pennsylvania-01-21-2025/event/300060E1CD3F2173,2025-01-21,19:00:00,Wells Fargo Center,Philadelphia,United States Of America,39.904551,-75.1736273,Hockey,NHL,25.0,USD
Washington Wizards vs. Atlanta Hawks,1AvfZb8GkDlG0zo,https://www.ticketmaster.com/washington-wizards-vs-atlanta-hawks-washington-district-of-columbia-02-08-2025/event/1500610EEB324E11,2025-02-08,19:00:00,Capital One Arena,Washington,United States Of America,38.897412,-77.020029,Basketball,NBA,25.0,USD
V-U2 An Immersive Concert Film at Sphere Las Vegas,1avjZbpavCaZdC7k,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-01-13-2025/event/1700616241389D35,2025-01-13,19:00:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,78.0,USD
Chicago Bears vs. Detroit Lions,vv1A7Zkv0GkeNA-3S,https://www.ticketmaster.com/chicago-bears-vs-detroit-lions-chicago-illinois-12-22-2024/event/04006064A31614B3,2024-12-22,12:00:00,Soldier Field,Chicago,United States Of America,41.86205404,-87.61682143,Football,NFL,154.0,USD
Pittsburgh Penguins vs. Chicago Blackhawks,17AOvOG6ul_JAPy,https://www.ticketmaster.com/pittsburgh-penguins-vs-chicago-blackhawks-pittsburgh-pennsylvania-04-08-2025/event/160060DAD9985979,2025-04-08,19:00:00,PPG Paints Arena,Pittsburgh,United States Of America,40.4388401,-79.9908551,Hockey,NHL,58.0,USD
Texas Stars vs Tucson Roadrunners,G5dIZb81F0Jp6,https://www.ticketmaster.com/texas-stars-vs-tucson-roadrunners-cedar-park-texas-01-03-2025/event/3A00610288926587,2025-01-03,19:00:00,H-E-B Center at Cedar Park,Cedar Park,United States Of America,30.5393195,-97.82448,Hockey,AHL,25.0,USD
Anaheim Ducks vs. Vancouver Canucks,vvG10ZbunWwVmK,https://www.ticketmaster.com/anaheim-ducks-vs-vancouver-canucks-anaheim-california-02-27-2025/event/090060DABDCB4B93,2025-02-27,19:00:00,Honda Center,Anaheim,United States Of America,33.80780364,-117.87653112,Hockey,NHL,46.0,USD
Pittsburgh Penguins vs. New Jersey Devils,17AOvOG6ul_jANY,https://www.ticketmaster.com/pittsburgh-penguins-vs-new-jersey-devils-pittsburgh-pennsylvania-02-04-2025/event/160060DAD97058F0,2025-02-04,19:00:00,PPG Paints Arena,Pittsburgh,United States Of America,40.4388401,-79.9908551,Hockey,NHL,45.0,USD
Miami Heat vs. Philadelphia 76ers,vvG1VZb8zpz4V2,https://www.ticketmaster.com/miami-heat-vs-philadelphia-76ers-miami-florida-04-07-2025/event/0D00610E16E15D0F,2025-04-07,19:30:00,Kaseya Center,Miami,United States Of America,25.781232,-80.187805,Basketball,NBA,50.0,USD
Hamilton (Touring),G5dIZb4UMiwgs,https://www.ticketmaster.com/hamilton-touring-houston-texas-03-06-2025/event/3A00615DB7B32D71,2025-03-06,19:30:00,Hobby Center,Houston,United States Of America,29.7617639,-95.368798,Theatre,Musical,59.0,USD
Oregon Ducks Men's Basketball vs. UCLA Bruins Men's Basketball,vvG1HZbfKVmkq2,https://www.ticketmaster.com/oregon-ducks-mens-basketball-vs-ucla-eugene-oregon-12-08-2024/event/0F006144F4B8674F,2024-12-08,15:00:00,Matthew Knight Arena,Eugene,United States Of America,44.044972,-123.066824,Basketball,College,15.0,USD
St. Louis Blues v Detroit Red Wings,vvG1bZbCEie7NS,https://www.ticketmaster.com/st-louis-blues-v-detroit-red-saint-louis-missouri-04-01-2025/event/060060E9EC0848F3,2025-04-01,19:00:00,Enterprise Center,Saint Louis,United States Of America,38.626432,-90.202617,Hockey,NHL,,
Disney On Ice presents Into the Magic,vv1A6Zk7YGkd_edbv,https://www.ticketmaster.com/disney-on-ice-presents-into-the-milwaukee-wisconsin-02-16-2025/event/07006130D9083601,2025-02-16,18:00:00,Fiserv Forum,Milwaukee,United States Of America,43.04228,-87.916896,Ice Shows,Ice Shows,20.0,USD
Pittsburgh Penguins vs. Columbus Blue Jackets,17AOvOG6ul_04Pk,https://www.ticketmaster.com/pittsburgh-penguins-vs-columbus-blue-jackets-pittsburgh-pennsylvania-03-21-2025/event/160060DAD9915946,2025-03-21,19:00:00,PPG Paints Arena,Pittsburgh,United States Of America,40.4388401,-79.9908551,Hockey,NHL,62.0,USD
Pittsburgh Penguins vs. Vegas Golden Knights,17AOvOG6ul_OP0f,https://www.ticketmaster.com/pittsburgh-penguins-vs-vegas-golden-knights-pittsburgh-pennsylvania-03-11-2025/event/160060DAD9825914,2025-03-11,19:00:00,PPG Paints Arena,Pittsburgh,United States Of America,40.4388401,-79.9908551,Hockey,NHL,45.0,USD
V-U2 An Immersive Concert Film at Sphere Las Vegas,1avjZbpavCaZdC71,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-01-16-2025/event/1700616241389D39,2025-01-16,21:30:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,78.0,USD
Philadelphia 76ers vs. Toronto Raptors,1AdZZb8GkDbdVIR,https://www.ticketmaster.com/philadelphia-76ers-vs-toronto-raptors-philadelphia-pennsylvania-02-11-2025/event/3000610ED80F4A2F,2025-02-11,19:00:00,Wells Fargo Center,Philadelphia,United States Of America,39.904551,-75.1736273,Basketball,NBA,26.0,USD
Minnesota Wild vs. Anaheim Ducks,vvG1bZbCmj6pw0,https://www.ticketmaster.com/minnesota-wild-vs-anaheim-ducks-saint-paul-minnesota-04-15-2025/event/060060EB9C1D6CA4,2025-04-15,19:00:00,Xcel Energy Center,Saint Paul,United States Of America,44.94489438,-93.10121819,Hockey,NHL,37.0,USD
Tucson Roadrunners vs. Henderson Silver Knights,17k8vOG62nwfNpg,https://www.ticketmaster.com/tucson-roadrunners-vs-henderson-silver-knights-tucson-arizona-12-14-2024/event/190060FAB25235B5,2024-12-14,19:00:00,Tucson Arena,Tucson,United States Of America,32.21759,-110.974958,Hockey,AHL,25.0,USD
New York Yankees vs. Minnesota Twins,vvG1VZbKK1ydyi,https://www.ticketmaster.com/new-york-yankees-vs-minnesota-twins-tampa-florida-03-06-2025/event/0D006134CAE43E6C,2025-03-06,13:05:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,50.0,USD
Detroit Red Wings vs. Florida Panthers,vvG1OZbC1JEeR-,https://www.ticketmaster.com/detroit-red-wings-vs-florida-panthers-detroit-michigan-04-06-2025/event/080060E2A69C2BE1,2025-04-06,17:30:00,Little Caesars Arena,Detroit,United States Of America,42.341089,-83.055434,Hockey,NHL,67.0,USD
Washington Wizards vs. Miami Heat,1AvfZb8GkDlfVyn,https://www.ticketmaster.com/washington-wizards-vs-miami-heat-washington-district-of-columbia-03-31-2025/event/1500610EEB534E6A,2025-03-31,19:00:00,Capital One Arena,Washington,United States Of America,38.897412,-77.020029,Basketball,NBA,30.0,USD
V-U2 An Immersive Concert Film at Sphere Las Vegas,1avjZbpavC_ZdC72,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-01-23-2025/event/1700616241399D3E,2025-01-23,21:30:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,78.0,USD
Miami Heat vs. Washington Wizards,vvG1VZb8z964Vz,https://www.ticketmaster.com/miami-heat-vs-washington-wizards-miami-florida-03-03-2025/event/0D00610E171D5D38,2025-03-03,19:30:00,Kaseya Center,Miami,United States Of America,25.781232,-80.187805,Basketball,NBA,35.0,USD
Washington Wizards vs. Philadelphia 76ers,1AvfZb8GkDl97yM,https://www.ticketmaster.com/washington-wizards-vs-philadelphia-76ers-washington-district-of-columbia-04-09-2025/event/1500610EEB5C4E77,2025-04-09,19:00:00,Capital One Arena,Washington,United States Of America,38.897412,-77.020029,Basketball,NBA,38.0,USD
Tucson Roadrunners vs. Colorado Eagles,17k8vOG62nVoSb0,https://www.ticketmaster.com/tucson-roadrunners-vs-colorado-eagles-tucson-arizona-12-29-2024/event/190060FAB4473624,2024-12-29,16:00:00,Tucson Arena,Tucson,United States Of America,32.21759,-110.974958,Hockey,AHL,25.0,USD
Texas Stars vs Tucson Roadrunners,G5dIZb81FPUpY,https://www.ticketmaster.com/texas-stars-vs-tucson-roadrunners-cedar-park-texas-01-04-2025/event/3A006102889765B0,2025-01-04,19:00:00,H-E-B Center at Cedar Park,Cedar Park,United States Of America,30.5393195,-97.82448,Hockey,AHL,27.5,USD
Oklahoma City Thunder vs. Los Angeles Lakers,vvG1YZb8DAodP9,https://www.ticketmaster.com/oklahoma-city-thunder-vs-los-angeles-oklahoma-city-oklahoma-04-08-2025/event/0C00610EC5443957,2025-04-08,19:00:00,Paycom Center,Oklahoma City,United States Of America,35.463391,-97.514594,Basketball,NBA,12.0,USD
New York Yankees vs. Detroit Tigers,vvG1VZbKK1BKyU,https://www.ticketmaster.com/new-york-yankees-vs-detroit-tigers-tampa-florida-03-10-2025/event/0D006134CAE93E76,2025-03-10,13:05:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,33.0,USD
St. Louis Blues v Pittsburgh Penguins,vvG1bZbCEidV06,https://www.ticketmaster.com/st-louis-blues-v-pittsburgh-penguins-saint-louis-missouri-04-03-2025/event/060060E9EC0F4907,2025-04-03,19:00:00,Enterprise Center,Saint Louis,United States Of America,38.626432,-90.202617,Hockey,NHL,,
Detroit Red Wings vs. Utah Hockey Club,vvG1OZbC1JLxlF,https://www.ticketmaster.com/detroit-red-wings-vs-utah-hockey-detroit-michigan-03-06-2025/event/080060E2A67E2AC8,2025-03-06,19:00:00,Little Caesars Arena,Detroit,United States Of America,42.341089,-83.055434,Hockey,NHL,51.0,USD
Chicago Blackhawks vs. Seattle Kraken,vvG18ZbCCr7-rJ,https://www.ticketmaster.com/chicago-blackhawks-vs-seattle-kraken-chicago-illinois-03-18-2025/event/040060E39E1217A6,2025-03-18,19:30:00,United Center,Chicago,United States Of America,41.88124412,-87.67427375,Hockey,NHL,30.0,USD
Tucson Roadrunners vs. Henderson Silver Knights,17k8vOG62nwKSpi,https://www.ticketmaster.com/tucson-roadrunners-vs-henderson-silver-knights-tucson-arizona-12-13-2024/event/190060FAB24F35AC,2024-12-13,19:00:00,Tucson Arena,Tucson,United States Of America,32.21759,-110.974958,Hockey,AHL,25.0,USD
Brooklyn Nets v. Toronto Raptors (Nets Unite: Women's Impact Night),1AdZZb8GkUE6vMm,https://www.ticketmaster.com/brooklyn-nets-v-toronto-raptors-nets-brooklyn-new-york-03-26-2025/event/3000610DA71C1DEE,2025-03-26,19:30:00,Barclays Center,Brooklyn,United States Of America,40.68285,-73.97519,Basketball,NBA,30.0,USD
V-U2 An Immersive Concert Film at Sphere Las Vegas,169ZkAx8KZA51CAC,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-02-03-2025/event/17006162413A9D4D,2025-02-03,19:00:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,78.0,USD
Tucson Roadrunners vs. Colorado Eagles,17k8vOG62nSHN9S,https://www.ticketmaster.com/tucson-roadrunners-vs-colorado-eagles-tucson-arizona-12-28-2024/event/190060FAB3F235F3,2024-12-28,19:00:00,Tucson Arena,Tucson,United States Of America,32.21759,-110.974958,Hockey,AHL,25.0,USD
Anaheim Ducks vs. Edmonton Oilers,vvG10ZbunDdVE9,https://www.ticketmaster.com/anaheim-ducks-vs-edmonton-oilers-anaheim-california-04-07-2025/event/090060DABB0F49D7,2025-04-07,19:30:00,Honda Center,Anaheim,United States Of America,33.80780364,-117.87653112,Hockey,NHL,52.0,USD
Phoenix Suns vs. Toronto Raptors,1A_Zk7FGkdxTKQh,https://www.ticketmaster.com/phoenix-suns-vs-toronto-raptors-phoenix-arizona-03-17-2025/event/19006108E2FD369B,2025-03-17,19:00:00,Footprint Center,Phoenix,United States Of America,33.445899,-112.071313,Basketball,NBA,37.0,USD
Oklahoma City Thunder vs. Toronto Raptors,vvG1YZb8D7DKjr,https://www.ticketmaster.com/oklahoma-city-thunder-vs-toronto-raptors-oklahoma-city-oklahoma-02-07-2025/event/0C00610EC4ED371E,2025-02-07,19:00:00,Paycom Center,Oklahoma City,United States Of America,35.463391,-97.514594,Basketball,NBA,12.0,USD
V-U2 An Immersive Concert Film at Sphere Las Vegas,169ZkAx8KZA51Ckv,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-02-07-2025/event/17006162413A9D50,2025-02-07,19:00:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,78.0,USD
Seattle Kraken vs. Anaheim Ducks,vvG1HZbGnNBgbw,https://www.ticketmaster.com/seattle-kraken-vs-anaheim-ducks-seattle-washington-01-28-2025/event/0F0060CAA3EB5632,2025-01-28,19:00:00,Climate Pledge Arena,Seattle,United States Of America,47.6221261,-122.35401604,Hockey,NHL,40.0,USD
V-U2 An Immersive Concert Film at Sphere Las Vegas,1avjZbpavCaZdC7G,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-01-20-2025/event/1700616241389D3B,2025-01-20,19:00:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,78.0,USD
Chicago Blackhawks vs. Winnipeg Jets,vvG18ZbCCru-LS,https://www.ticketmaster.com/chicago-blackhawks-vs-winnipeg-jets-chicago-illinois-04-12-2025/event/040060E39E3617F3,2025-04-12,18:00:00,United Center,Chicago,United States Of America,41.88124412,-87.67427375,Hockey,NHL,35.0,USD
New York Yankees vs. Pittsburgh Pirates,vvG1VZbKK1zNyt,https://www.ticketmaster.com/new-york-yankees-vs-pittsburgh-pirates-tampa-florida-03-03-2025/event/0D006134CAE23E69,2025-03-03,18:35:00,George Steinbrenner Field,Tampa,United States Of America,27.98008,-82.507423,Baseball,MLB,50.0,USD
Detroit Red Wings vs. Buffalo Sabres,vvG1OZbC1JOwll,https://www.ticketmaster.com/detroit-red-wings-vs-buffalo-sabres-detroit-michigan-03-12-2025/event/080060E2A6832AEB,2025-03-12,19:30:00,Little Caesars Arena,Detroit,United States Of America,42.341089,-83.055434,Hockey,NHL,45.0,USD
San Jose Sharks vs. Chicago Blackhawks,G5vYZbuNcQEH7,https://www.ticketmaster.com/san-jose-sharks-vs-chicago-blackhawks-san-jose-california-03-13-2025/event/1C0060D8ED6A7F04,2025-03-13,19:30:00,SAP Center at San Jose,San Jose,United States Of America,37.3329688,-121.9045755,Hockey,NHL,50.0,USD
Philadelphia 76ers vs. Toronto Raptors,1AdZZb8GkDbb0tf,https://www.ticketmaster.com/philadelphia-76ers-vs-toronto-raptors-philadelphia-pennsylvania-03-30-2025/event/3000610ED8624A54,2025-03-30,19:30:00,Wells Fargo Center,Philadelphia,United States Of America,39.904551,-75.1736273,Basketball,NBA,39.0,USD
San Antonio Spurs vs. Philadelphia 76ers,G5dIZb8wji35O,https://www.ticketmaster.com/san-antonio-spurs-vs-philadelphia-76ers-san-antonio-texas-03-21-2025/event/3A00610C9CB122E0,2025-03-21,19:00:00,Frost Bank Center,San Antonio,United States Of America,29.4330386,-98.4337987,Basketball,NBA,56.0,USD
Detroit Red Wings vs. Carolina Hurricanes,vvG1OZbC1Jr3nJ,https://www.ticketmaster.com/detroit-red-wings-vs-carolina-hurricanes-detroit-michigan-03-04-2025/event/080060E2A6792AA6,2025-03-04,19:00:00,Little Caesars Arena,Detroit,United States Of America,42.341089,-83.055434,Hockey,NHL,45.0,USD
New Jersey Devils vs. Boston Bruins,vvG1FZbC1bBSA8,https://www.ticketmaster.com/new-jersey-devils-vs-boston-bruins-newark-new-jersey-04-08-2025/event/020060E298EB3150,2025-04-08,19:00:00,Prudential Center,Newark,United States Of America,40.73340555,-74.17121214,Hockey,NHL,58.0,USD
Detroit Red Wings vs. Carolina Hurricanes,vvG1OZbC1JPwmG,https://www.ticketmaster.com/detroit-red-wings-vs-carolina-hurricanes-detroit-michigan-04-04-2025/event/080060E2A6972B8C,2025-04-04,19:00:00,Little Caesars Arena,Detroit,United States Of America,42.341089,-83.055434,Hockey,NHL,76.0,USD
Chicago Blackhawks vs. Vegas Golden Knights,vvG18ZbCCravLN,https://www.ticketmaster.com/chicago-blackhawks-vs-vegas-golden-knights-chicago-illinois-03-28-2025/event/040060E39E2417E3,2025-03-28,19:30:00,United Center,Chicago,United States Of America,41.88124412,-87.67427375,Hockey,NHL,40.0,USD
Philadelphia 76ers vs. Utah Jazz,1AdZZb8GkDb80t7,https://www.ticketmaster.com/philadelphia-76ers-vs-utah-jazz-philadelphia-pennsylvania-03-09-2025/event/3000610ED8424A44,2025-03-09,19:30:00,Wells Fargo Center,Philadelphia,United States Of America,39.904551,-75.1736273,Basketball,NBA,39.0,USD
Broadway In Boise Presents HAMILTON,G5vzZb41bnoKC,https://www.ticketmaster.com/broadway-in-boise-presents-hamilton-boise-idaho-01-26-2025/event/1E00615298A914CE,2025-01-26,13:00:00,Morrison Center for the Performing Arts,Boise,United States Of America,43.606728,-116.207386,Theatre,Musical,99.0,USD
Chicago Blackhawks vs. New Jersey Devils,vvG18ZbCCrFvrz,https://www.ticketmaster.com/chicago-blackhawks-vs-new-jersey-devils-chicago-illinois-03-26-2025/event/040060E39E2017B8,2025-03-26,18:30:00,United Center,Chicago,United States Of America,41.88124412,-87.67427375,Hockey,NHL,35.0,USD
Detroit Red Wings vs. Ottawa Senators,vvG1OZbC1JNxlT,https://www.ticketmaster.com/detroit-red-wings-vs-ottawa-senators-detroit-michigan-03-27-2025/event/080060E2A68E2AFF,2025-03-27,19:00:00,Little Caesars Arena,Detroit,United States Of America,42.341089,-83.055434,Hockey,NHL,51.0,USD
Washington Wizards vs. Toronto Raptors,1AvfZb8GkDl1fMb,https://www.ticketmaster.com/washington-wizards-vs-toronto-raptors-washington-district-of-columbia-01-29-2025/event/1500610EEB294DD8,2025-01-29,19:00:00,Capital One Arena,Washington,United States Of America,38.897412,-77.020029,Basketball,NBA,23.0,USD
V-U2 An Immersive Concert Film at Sphere Las Vegas,169ZkAx8KZAC1Ck2,https://www.ticketmaster.com/vu2-an-immersive-concert-film-at-las-vegas-nevada-02-27-2025/event/17006162413D9D5E,2025-02-27,21:30:00,Sphere,Las Vegas,United States Of America,36.1207267,-115.1642896,Spectacular,Spectacular,78.0,USD
